user_id,id,created_at,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,possibly_sensitive,lang,user_username,user_name,user_location,user_description,user_public_metrics.followers_count,user_public_metrics.following_count,user_public_metrics.tweet_count,user_public_metrics.listed_count,user_created_at,tweet_lon,tweet_lat
29092666,947843736297492481,2018-01-01T14:55:31.000Z,Spent NYE at the Magic Kingdom with the family and was in bed and asleep before 9pm. Starting the New Year off well rested!,0,0,3,0,55b4f9e5c516e0b6,,FALSE,en,MikeMaurini,Mike Maurini,"Indianapolis, IN",Involved in all aspects of motorsports from Management and Media to Karting and IndyCar. Follow my company @RTDMediaAndMGMT. Unemployed @indycar spotter,1346,632,16964,28,2009-04-05T23:26:02.000Z,,
3026694994,947937243712258048,2018-01-01T21:07:05.000Z,#OrlandoLostFound Lost at Magic Kingdom - Fox Blanket (Magic Kingdom): My toddler lost his blanket in Disney. Its orange on one side gray on the other with a fox with tabs.. we lost it the weekend of December 15th. It's a long shot but I thought I would… https://t.co/HNvytXoFLL,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,Orlando_LAF,Orlando Lost Found,Orlando Florida,"",90,63,9455,4,2015-02-09T16:25:01.000Z,-81.3779211,28.53257968
213450726,948941327114399745,2018-01-04T15:36:57.000Z,Heading back to Magic Kingdom.  Universal is ridiculous,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,Gentrymom,Tina Gentry,,"",177,220,1612,0,2010-11-08T23:31:44.000Z,,
83451281,949033717623902209,2018-01-04T21:44:05.000Z,O Magic Kingdom eh mto top,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,Fvsari,Gabriel Fusari,Brasil,🇧🇷 Jornalista de moda pela UFMT e UPenn. bylines: @ellebrasil @portalffw @bazaarbr   📧 fvsari@aol.com (meus textos no link),1920,2369,160939,25,2009-10-18T21:30:51.000Z,,
1180180105,949912262176800768,2018-01-07T07:55:06.000Z,"I didn't leave work early enough to make it to Magic Kingdom today, so I went home and watched Lilo and Stitch in rememberence. https://t.co/TEorqM7Nky",0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,DJisnotonfire,DJ コール,"Orlando, FL, USA, Sol III",#progress #INTJ #MyViews #MyOpinions - https://t.co/2vFndcynZQ,135,423,9522,4,2013-02-14T19:59:29.000Z,,
379791404,950147392929779712,2018-01-07T23:29:26.000Z,UCF parade at Magic kingdom and I’m working 🙃,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,itsCasperr,Nat 🐭✨,,socially anxious extrovert.,535,403,12784,0,2011-09-25T15:30:17.000Z,,
21137969,950476750806568960,2018-01-08T21:18:11.000Z,"@lelulovexo If I go to the Magic Kingdom, I only ride Space Mountain, Pirates of the Caribbean and the Hall of Presidents (although I may skip the Hall of Presidents).",0,1,0,0,55b4f9e5c516e0b6,,FALSE,en,cameraman1961,Blenus M,"Orlando, Florida","Vote Blue, no matter who
Love my #resister family
Science is not a liberal conspiracy",12700,13483,66740,15,2009-02-17T22:18:19.000Z,,
250339476,950820421078798336,2018-01-09T20:03:48.000Z,Landed and on the way to Magic Kingdom! #EAST2018,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,barrrd1985,Robert Barraco,"Allentown, PA","Husband and Father, Associate Dean, Trauma Surgeon, Rutgers Club of Lehigh Valley",467,373,8315,18,2011-02-10T22:19:33.000Z,,
103721452,951162320255901697,2018-01-10T18:42:23.000Z,@UniversalORL &gt; Magic Kingdom.,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,D_Rob__,DRob,,girl dad | sneaker head | prefer to lift alone | former lb | $BTC | $LINK | COVID19 Veteran | scared money don’t make no money | toxically masculine |,2049,348,31278,46,2010-01-11T01:41:22.000Z,,
3026694994,951880353525858305,2018-01-12T18:15:36.000Z,"#OrlandoLostFound SLR Camera and Camera Bag left in Premium Parking @ Magic Kingdom (Magic Kingdom, Disney World): As my family was leaving Disney World on the evening of Jan 11th (around 8 pm) I accidentally left our family camera in it's camera bag on… https://t.co/dvtnQDUrqA",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,Orlando_LAF,Orlando Lost Found,Orlando Florida,"",90,63,9455,4,2015-02-09T16:25:01.000Z,-81.3779211,28.53257968
460579901,952211397814968320,2018-01-13T16:11:03.000Z,Should I take my grad cap to magic kingdom today and get cute pics?,0,0,0,1,55b4f9e5c516e0b6,,FALSE,en,corrinmarieeee,Corrin,,i have no idea what im doing,374,240,9026,0,2012-01-10T22:23:45.000Z,,
762133923618885633,952628055113109506,2018-01-14T19:46:41.000Z,"@LadyRay011 Congrats on getting into the DCP! I did mine back in 2008, was custodial in the Magic Kingdom on Main Street USA and had an absolute blast and I'm sure you will too! Are you taking your streaming stuff for on your program as well?",0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,_KoRnFlAkE,KoRnFlAkE,"Orlando, FL","motorcycles, hockey (go Preds!), video game",390,1474,9054,4,2016-08-07T03:51:01.000Z,,
80601098,954360127343267841,2018-01-19T14:29:20.000Z,Had a blast on my artist play dates at The Magic Kingdom and Universal this week! So much fun in… https://t.co/wnRsz6MdDu,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,MacarenaLuzB,Macarena Luz Bianchi,"Miami, FL","Lighthearted Empowerment Coach, Author, Glorious Living Speaker, Fairy Godmother, lover of flowers, tea & travel. Signup https://t.co/YcEAAL4bum",280,592,13013,43,2009-10-07T15:18:33.000Z,-81.4734,28.4728
3119842475,955278738601725952,2018-01-22T03:19:34.000Z,Fiends don’t let friends eat at Magic Kingdom quick serve 🤢🤢,0,1,3,0,55b4f9e5c516e0b6,,FALSE,en,Kevkalby,Kevin,,"Theme Park Designer for
VelociCoaster, Super Nintendo World, Sea World,
Artist, Musician, Optimist",476,937,1106,7,2015-03-26T21:39:30.000Z,,
958812372,958533949982208000,2018-01-31T02:54:37.000Z,@amandasutton07 Thank you so much my friend. It’s a real treat for me for my birthday and I love surprises. I’ve been to The Magic Kingdom but never Epcot. Hope to visit both.,0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,LadyTeapots,LadyTeapots🫖,USA & UK ,"I’m Susie, a collector of #Teapots who loves my British husband #Retirement #AfternoonTea #Gardening #WX #Birding #Photography #Poetry #Art and #England too!",7772,248,109041,193,2012-11-19T22:57:24.000Z,,
85960231,958566000043200512,2018-01-31T05:01:58.000Z,"@Rich_Crawford6 At Magic Kingdom, the one I did today, most of the rides are the same (a few variations). The unique one I loved was the seven dwarves ride! Visiting the other 3 parks too. Heard the new Avatar one is AMAAAAZINGGG.",0,1,0,0,55b4f9e5c516e0b6,,FALSE,en,FrancesWangTV,Frances Wang (#FrannyInMiami),"Miami, FL",📺Morning News Anchor @cbsmiami ✌🏼@USC Trojan ⭐️@Disney ✈️CA girl in FL ❤️It's nice to be important but it's more important to be nice,16343,3216,52596,246,2009-10-29T01:06:33.000Z,,
88398360,958904282685718528,2018-02-01T03:26:11.000Z,"About Magic Kingdom yet...👍😃 em Orlando, Florida https://t.co/HxpNViPMzn",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,delrigaspar,DÉLRI GASPARINO,Vila Velha/ES - Brazil,#vixcarros @vixcarros,161,601,3388,1,2009-11-08T11:10:18.000Z,-81.3758,28.5335
1249859846,959400060478984193,2018-02-02T12:16:13.000Z,"The smile you get before a day at the Magic Kingdom 💙✨🏰
.
.
.
Hey Disney friends! I have a new… https://t.co/H4ymHlYroF",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,BornToDisney,Isabel ✨,17 Cherry Tree Lane,It's kind of fun to do the impossible °o° future historian 💖 dreams do come true ✨,579,305,14580,5,2013-03-07T19:18:23.000Z,-81.3758,28.5335
893939493941661696,959657410850848768,2018-02-03T05:18:50.000Z,"I thought of my #EPCFamily this whole day long while I was at the Magic Kingdom Florida. Never thought I’d be at this castle, and I have a deeper appreciation for it because of you all! Cheers! @erikpcarlson https://t.co/OQQRIYTkde",1,1,6,0,55b4f9e5c516e0b6,,FALSE,en,FrancesManor,Frances Manor,,Disney. Crafty. Crazy. Art. Theater. Music. Life!,16,40,266,0,2017-08-05T20:59:18.000Z,,
626588837,966746356546244609,2018-02-22T18:47:47.000Z,I'm so excited to be going to Magic Kingdom with my boyfriend ✨💕 ****corrected @theTuckerMCD 🙄😋,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,kadesiamariee,kadesia marie,,"📍 Orlando, FL",545,396,16654,0,2012-07-04T16:34:06.000Z,,
603184626,966862823656603649,2018-02-23T02:30:35.000Z,#TBT to a REALLY spicy ancho chile margarita overlooking the Magic Kingdom....sublime to the ridiculous...#NationalMargaritaDay #spicymargarita @WaltDisneyWorld https://t.co/6C2fkpQMCv,2,1,5,0,55b4f9e5c516e0b6,,FALSE,en,aquino_amy,Amy Aquino,"Los Angeles, CA",Actress and activist. This is the official Twitter feed for Amy Aquino #Bosch  Instagram: @aquino_amy,10020,653,4159,55,2012-06-08T22:09:53.000Z,,
480035562,968473573802299392,2018-02-27T13:11:08.000Z,universal/islands of adventure or magic kingdom? hmmm🤷🏻‍♀️,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,devaaa22,db,Sewell NJ,"wishes do come true, if you believe in them with all your heart",409,481,11322,2,2012-02-01T01:57:44.000Z,,
32245133,968536787651125248,2018-02-27T17:22:19.000Z,"Magic Kingdom • Seaworld • Family 💕✨☀️ #Orlando @ Orlando, Florida https://t.co/I3dDVg7UOR",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,sarahjackson_14,Sarah Jackson,"Solon, Ohio ",•kent state university alum •,563,301,24552,17,2009-04-17T01:38:31.000Z,-81.3758,28.5335
954618288,968923784131567617,2018-02-28T19:00:06.000Z,Summer 2016: WDW with Kids- Magic Kingdom  https://t.co/41LiJptGDU,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,KarenLGermain,Karen Lea Germain,"Littleton, CO","I'm a blogger and fiction writer. Los Angeles native, relocated to Colorado. Disney fan, Cat Lover, and married to a Brit.",1087,1109,7057,23,2012-11-18T01:24:41.000Z,-81.3792365,28.5383355
