user_id,id,created_at,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,possibly_sensitive,lang,user_username,user_name,user_location,user_description,user_public_metrics.followers_count,user_public_metrics.following_count,user_public_metrics.tweet_count,user_public_metrics.listed_count,user_created_at,tweet_lon,tweet_lat
633932151,682743404229455873,2016-01-01T02:01:26.000Z,NYE in EPCOT tho...😂😂 https://t.co/vfGDLjF7kl,2,0,7,0,55b4f9e5c516e0b6,,FALSE,en,AriRose_Rabiola,Ari Rose,"Indianapolis, IN",a depressed gay Virgo.,102,228,792,1,2012-07-12T16:17:07.000Z,,
34166486,683431927219523584,2016-01-02T23:37:23.000Z,Just posted a photo @ Epcot Center https://t.co/myfmIv78R0,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,kaiselet,K....,basking in my own energy. ,"",109,487,3475,2,2009-04-22T03:27:51.000Z,-81.45809222,28.47623045
16555244,683667931478110210,2016-01-03T15:15:11.000Z,Perfect weather yesterday in #EPCOT @ Walt Disney's Epcot https://t.co/nNPdwLMUS4,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,KarenaDixon,Karena Dixon,WashingtonDC.Annapolis.Easton,"Photographer, Anglophile, lover of salted, dark chocolate, books & genuine people. Let's be friends.",511,602,8719,17,2008-10-02T04:02:23.000Z,-81.37724565,28.58227618
213262028,684963662654779392,2016-01-07T05:03:57.000Z,🚀 @ Walt Disney's Epcot https://t.co/lEvndcQBHa,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,jiaennn,EN ⑅,Behind you ,My baby hair are wild.,462,215,18158,2,2010-11-08T12:47:50.000Z,-81.37724565,28.58227618
780199500,686194880557789184,2016-01-10T14:36:23.000Z,"A little leg pain but time to recover and have some fun ""You sound like your from London!"" #WDWHalf #macallan #epcot https://t.co/g1LUBT2VSW",0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,dvg350,David Garcia,"Miami, FL","",78,265,978,12,2012-08-25T12:18:03.000Z,,
2588161,686214277842210816,2016-01-10T15:53:27.000Z,@ParksByDoom @megadis13 let me know how parking is. Want to know if I should park at epcot or just go to ttc and monorail over,0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
63636403,687450990086328320,2016-01-14T01:47:42.000Z,Good night #Epcot 💕✨✌🏼️ https://t.co/yMtn8doyZF,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,sunshinemsmary,mary,,🦋 California 💍 @kvndckr14,183,198,12535,4,2009-08-07T04:20:57.000Z,,
886171622,688479840144617473,2016-01-16T21:55:59.000Z,@TwoZeroSixGod ...are you at Epcot?,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,CarWashComrade,gabagool barbosa,occupied seminole land,two years away from being two years away @raccoonfanacc 🇧🇷(he/him),590,815,44568,16,2012-10-17T05:42:44.000Z,,
603775340,688806979343613953,2016-01-17T19:35:55.000Z,Which underrated EPCOT attraction is your favorite,1,4,2,0,55b4f9e5c516e0b6,,FALSE,en,spectro_radio,Spectro Radio,Spaceship Earth,"The Happiest Station. Disney music from the parks, movies, and more. https://t.co/ui4V8vRI3y #DisneyJocks TSCFF18 Champ",3199,2021,20906,54,2012-06-09T17:29:09.000Z,,
156498142,688898957402066944,2016-01-18T01:41:25.000Z,Such a life changing weekend; taking over Epcot tonight then off to Miami tomorrow 🤗🤗,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,kcofield,kcofield,,nothing good ever came from staying in your comfort zone | TNSSINY|P.L ❤️,337,445,17279,1,2010-06-17T03:06:32.000Z,,
229241825,688904404825698305,2016-01-18T02:03:03.000Z,Epcot center tonight 💥,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,Geicoo1101,Sergio Izaguirre,"Cicero, IL","",221,329,3097,0,2010-12-21T22:17:23.000Z,,
32672307,688961554331611136,2016-01-18T05:50:09.000Z,What an #epic #night at #Disney  #Epcot #WVUnited #ysbh we have Epcot to ourselves me  #feeling #happy https://t.co/CU6aJSGph7,0,0,2,0,55b4f9e5c516e0b6,,FALSE,en,Sapphire604,Sapphire,"Miramar, FL",Mother. Love sports. #HeatNation #HeatLifer.,176,332,10193,21,2009-04-17T23:58:46.000Z,,
305658639,689099259317227521,2016-01-18T14:57:20.000Z,Epcot takeover by World Ventures. The place where Dreams come true - Walt Disney #wvunited… https://t.co/WhGWzYpZr0,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,claudiajohnson,Claudia Johnson,"Crowley, TX",It's a lifestyle of travel and fun club . contact by email ysbh.claudiajohnson@gmail.com #travel #fun #lifestyleclub ✈️ Style Fashion and Beauty link below,387,1752,6267,30,2011-05-26T15:49:25.000Z,-81.30105873,28.43474755
305658639,689108345559605248,2016-01-18T15:33:27.000Z,Epcot takeover by a awesome company #ysbh #wvunited #worldventures #florida #ysbhlifestyle… https://t.co/RYj9Js8piG,0,0,2,0,55b4f9e5c516e0b6,Point,FALSE,en,claudiajohnson,Claudia Johnson,"Crowley, TX",It's a lifestyle of travel and fun club . contact by email ysbh.claudiajohnson@gmail.com #travel #fun #lifestyleclub ✈️ Style Fashion and Beauty link below,387,1752,6267,30,2011-05-26T15:49:25.000Z,-81.30105873,28.43474755
305658639,689108812901519360,2016-01-18T15:35:18.000Z,Fun times at Epcot takeover #worldventures #wvunited #ysbh #worldventures #florida #ysbh4life… https://t.co/d0ehvsv6fZ,0,0,2,0,55b4f9e5c516e0b6,Point,FALSE,en,claudiajohnson,Claudia Johnson,"Crowley, TX",It's a lifestyle of travel and fun club . contact by email ysbh.claudiajohnson@gmail.com #travel #fun #lifestyleclub ✈️ Style Fashion and Beauty link below,387,1752,6267,30,2011-05-26T15:49:25.000Z,-81.30105873,28.43474755
170920265,689113544936271872,2016-01-18T15:54:06.000Z,When your travel club shuts down EPCOT for 22k members...You really… https://t.co/OGugGld90H,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,FancyLadyQ,Chaquanzha,WorldWide ,"Sophisticated, Humble & Full of Wisdom! CEO&Founder: Don't Oppress People, Educate!#NeverQuit",627,603,25359,13,2010-07-26T03:20:34.000Z,-81.467,28.4752
333127801,689167867552608256,2016-01-18T19:29:58.000Z,"Our squad rented out Epcot all night!!! SO MUCH FUN. 

#nolines #VIP 
#decade1neverdone #nojobsquad https://t.co/dUeotpsoIC",1,0,4,0,55b4f9e5c516e0b6,,FALSE,en,LaurenAngell_,Lauren Angell F.,"McKinney, Texas",| Texas Native | Entrepreneur | Missionary | Speaker | Adventure-seeker | #toEveryTRiBE #savedbyGrace,788,251,657,7,2011-07-11T01:21:38.000Z,,
4618321152,689268042002485248,2016-01-19T02:08:01.000Z,Epcot is SO AMAZING!,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,lizzzmatic,lizzzmatic,,Ucla alum| The more you know.,86,147,7141,2,2015-12-21T04:08:16.000Z,,
183118574,689531062817570816,2016-01-19T19:33:10.000Z,Yesterday was just another typical day at work. #ilovemyjob #epcot #disneyworld https://t.co/ioGcbq9YXU,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,jensiek21,Jen Siekkinen,"Orlando, FL","ABA therapist 

Traveler/ Human rights Defender / athlete / nerd / lover of all things acoustic",556,737,27544,59,2010-08-26T05:22:54.000Z,,
578313426,689549935369457666,2016-01-19T20:48:10.000Z,"Epcot from a distance. I just wanna touch the ball lol. 😆😜 @ Orlando, Florida https://t.co/rlsdVQdjmw",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,ilah_nois,Ílah Nois,"Chicago, Ílahnois",SOCARDIO: On Di Road|Dance & Fitness|Caribbean Carnival,3332,4353,26698,11,2012-05-12T17:15:53.000Z,-81.3758,28.5335
96989356,689601612365565952,2016-01-20T00:13:31.000Z,"22,000. EPCOT. UNITED. #takeover #fulltimevacationer #feechannel https://t.co/jl9dxP2hoW",0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,feeduh,fidaae miswari,Singapore,"Challenge the status Quo.

#feechannel",187,84,4580,9,2009-12-15T14:21:11.000Z,,
33874585,689947427693019137,2016-01-20T23:07:40.000Z,Beautiful sunset over the World Showcase Lagoon. #Epcot https://t.co/mT5u0YqFhD,0,0,4,0,55b4f9e5c516e0b6,,FALSE,en,TravelProChris,Christine Hardenberger,,"🌴Tropical Travel Agent🌴
Don't trust your vacation to an internet search.
Easy I Affordable I Memorable",5465,4535,12710,136,2009-04-21T11:16:30.000Z,,
2588161,691003719891173377,2016-01-23T21:04:59.000Z,@DefiniteDisney @999HappyHops well epcot here I COME!!!!,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
2588161,691024047329710082,2016-01-23T22:25:46.000Z,@999HappyHops @DefiniteDisney I think I need to head to epcot now and see this drama with my own eyes,0,1,0,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
