user_id,id,created_at,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,possibly_sensitive,lang,user_username,user_name,user_location,user_description,user_public_metrics.followers_count,user_public_metrics.following_count,user_public_metrics.tweet_count,user_public_metrics.listed_count,user_created_at,tweet_lon,tweet_lat
812142397,683142720127373312,2016-01-02T04:28:11.000Z,"Happy New Year 🎉2016🎉
.
#universalstudios #disneyland #disneyworld… https://t.co/3RAZaV05X9",1,0,2,0,55b4f9e5c516e0b6,Point,FALSE,en,3looy_hip,Ali Al-Abbad,facebook.com/3looy.hip,"saudi student that is livin' the dream . from Dammam, Saudi Arabia",202,370,199,4,2012-09-09T02:22:26.000Z,-81.467,28.4752
170193735,683148493075136512,2016-01-02T04:51:07.000Z,"""Disneyland will never be completed. It will continue to grow as long as there is imagination left in the world.""😍👏🏻🏰",0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,ZoilyPorras,Zoila Porras Puerta.,"Florida, USA","Corazones bonitos, siempre.♥️",492,256,23754,2,2010-07-24T04:48:35.000Z,,
146581715,684481762672652290,2016-01-05T21:09:03.000Z,Just bought my plane ticket. Disneyland here I come! 🐹🏰🎆,0,1,2,0,55b4f9e5c516e0b6,,FALSE,en,aaronrichmann,Aaron Richmann,"Orlando, FL",📍MCO,469,1592,19491,5,2010-05-21T20:23:19.000Z,,
34455678,685405046608101376,2016-01-08T10:17:51.000Z,Our Adventure Begins....the force is with us!! #starwars #americantourister #disney #disneyland… https://t.co/ZzR72kbzpR,1,0,1,0,55b4f9e5c516e0b6,Point,FALSE,en,disneymom0f2,Linda Durgana,"Florida, USA","Disney Collector ❤️! Wife And Mom to 2 Boys! Love Harvey, DDB, Eating, Traveling the World & Cruising with Disney. OHANA If you can Dream it, you can do it!",118,626,3708,14,2009-04-23T00:11:39.000Z,-81.30785539,28.43107374
76858762,685579779177902081,2016-01-08T21:52:11.000Z,Disney drones called Flixels may soon be lighting up the sky at Walt @Disney World and Disneyland.  https://t.co/8nJ4glftUo #WDW,3,0,4,0,55b4f9e5c516e0b6,,FALSE,en,jonbusdeker,Jon Busdeker,Orlando,"Storyteller and online video host at @OrangeCoSheriff. Sharing stories about the 2,500 men and women at Central Florida's largest law enforcement agency.",3207,2427,9100,140,2009-09-24T04:48:43.000Z,,
625687410,685633007126970368,2016-01-09T01:23:42.000Z,"I love Orlando!!!!!!! 🎢🎡 #disneyland #universal #seaworld @ Orlando,… https://t.co/MPy0HyVObM",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,NadineAmeer,Nadine Ameer,"Perth, Western Australia",26 | Registered Nurse | ✈️ 🧚🏽‍♂️,34,221,863,0,2012-07-03T14:42:05.000Z,-81.3758,28.5335
4674179970,686820593090478080,2016-01-12T08:02:44.000Z,https://t.co/vGHSDEbhPu. Viernes en Disneyland Orlando 🏰🎠,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,uxmardemim,ＡＢＲＩＬ,,💽,40,385,1273,1,2015-12-29T19:18:51.000Z,-106.4173837,31.6994913
3648432136,687870651043069952,2016-01-15T05:35:17.000Z,Walt's last picture at Disneyland https://t.co/ILvlTFDNVQ,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,BairdRealty,BairdRealty,"Florida, USA",Realtor,5,7,55,0,2015-09-14T02:25:02.000Z,,
636211811,688119490387640323,2016-01-15T22:04:05.000Z,@thrillgeek @pixarsprincess well I need to start writting some click bait so I can go to Disneyland,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,FarmStuffz,Joseph Machado,"Lakeland, FL","Animal Rescue VP, Theme Park Lover, Keeper of 🐐 🐖  🐕 🐈 🦎  🐢 and more. Buc-ee's Influencer  Views are my own",2115,1004,103133,49,2012-07-15T14:20:39.000Z,,
82948439,691435858646454272,2016-01-25T01:42:09.000Z,@wesleymjames @Disneyland this one is popular with my squad,0,1,0,0,55b4f9e5c516e0b6,,FALSE,en,joshgonz,Joshcoin 🚀,"The Colony, TX","Soup maker, Caffeine Cleric",398,67,28172,35,2009-10-16T19:03:28.000Z,,
14122888,692000051997085697,2016-01-26T15:04:03.000Z,No YOU just booked a solo trip to Disneyland over Valentines Day weekend and left the wife at home. Ha!,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,FLfreak,FLfreak,"Orlando, FL",Love all things craft beer and Disney. Occasional nerd. Engineering during the day to pay for my Disney and drinking habits,300,520,7526,6,2008-03-11T13:23:29.000Z,,
37078742,692031761685942272,2016-01-26T17:10:03.000Z,#mickeymouse #facediaper disneyland #notsick @ Orlando Regional Medical Center https://t.co/SGbqp4ZgSw,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,RichardWahl,Richard F.  Wahl,SF Bay Area,"Licensed Optician & Social Media Marketing Strategist focused on #worldvision, digital brand footprints and #connectingsocialdots",372,233,9118,57,2009-05-01T23:44:21.000Z,-81.37731714,28.52573088
110913723,692078483976163329,2016-01-26T20:15:43.000Z,Super neat treat for those folks enjoying Disneyland during renovations/closures.  https://t.co/6VanddfiFF,0,0,0,0,,,FALSE,en,VegaTKG,Cut-paper lion,Ohlone land,"She/they • 32 • Bi (closed poly)
2nd gen German-American (white)
pfp: @/D00DLEKID

Where to find me⬇⬇
https://t.co/VIYSXXKLpO",4065,703,39886,40,2010-02-03T05:24:35.000Z,,
2588161,692816255653396481,2016-01-28T21:07:21.000Z,@brandglover @derekburgan @mightylauren @ParksByDoom @megadis13 if I ever go to Disneyland I do it right for you derek,0,3,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
3041797475,693160882935873537,2016-01-29T19:56:47.000Z,#setgoals #DreamsComeTrue not only in #Disneyland #work #hard @gadget_tito @jonathanrosapr #ideas #orlando #hispanic https://t.co/JS7de1ky7s,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,fran_delinez,Fran Delinez,"Orlando,FL",City Manager for Stuff to Do in JAX & Orlando. Content Creator.,167,246,991,28,2015-02-17T02:15:21.000Z,,
3207931659,693421179277811712,2016-01-30T13:11:06.000Z,Where dreams come true ❤️✨💫 #Disneyland https://t.co/REchrsvQVB,2,0,5,0,55b4f9e5c516e0b6,,FALSE,en,Swan_Jones_CS,Bybi¹,Trouxas Squad ,Go wild 🌳,1392,1960,24473,11,2015-04-26T13:28:33.000Z,,
2447076657,693847922866282496,2016-01-31T17:26:50.000Z,In three days I'm doing something that I've wanted to do my entire life. IM GOIN TO DISNEYLAND,0,1,17,0,55b4f9e5c516e0b6,,FALSE,en,xjoshbaileyx,Josh Bailey,"Austin, TX",Graphic Designer. Available for freelance. Theme Park Fan - Floridian in Texas. https://t.co/lqM8T9moJ9,1182,674,5947,17,2014-03-30T12:54:56.000Z,,
2588161,694174484257878016,2016-02-01T15:04:28.000Z,What is going on with @VagaBart @drunkatsams? I never saw him visit disneyland,0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
1128909950,694346922119843840,2016-02-02T02:29:41.000Z,@ColleenB123 did you see these?! https://t.co/hEu6JxNS2L,1,0,2,0,55b4f9e5c516e0b6,,FALSE,en,MLeePonton,Michael Lee Ponton,"Orlando, Fl",Actor...Artist...Fool...Let me entertain you........... Co-Host of @TheGeekSoapbox,311,553,2663,11,2013-01-28T18:51:03.000Z,,
2588161,697174761181483008,2016-02-09T21:46:30.000Z,@DefiniteDisney and I never said a disneyland trip was off the table,0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
56083634,697518376495796225,2016-02-10T20:31:54.000Z,Going back to winter wonderland!! #orlando #florida #disney #disneyland #disneyworld… https://t.co/LErotWjFAo,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,malonys,Malony StaAna,"Manila,Philippines","",21,177,820,0,2009-07-12T12:40:33.000Z,-81.30785539,28.43107374
144400018,698739730213642241,2016-02-14T05:25:08.000Z,"@JaySpyneHart Central Florida Sights and Sounds Podcast | Season 2 - Episode 23 - Touring Disneyland Pt 1
https://t.co/p07yiBxAfY",1,0,0,0,55b4f9e5c516e0b6,,FALSE,en,JohnCFSS,John,"Orlando, FL","Theme park podcaster since ‘06. Loves Stitch, Bumblebee and space. All of my thoughts and tweets are not representative of any company. Loves @annmariecfss",1622,655,47923,68,2010-05-16T05:26:54.000Z,,
2449706045,699190870625685504,2016-02-15T11:17:48.000Z,"6 uur s ochtends... But it's worth it, Disneyland today!!! 😻😻😻",0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,ohitsfabienne,Fab,"Breda, Nederland","",451,116,26804,6,2014-03-31T12:30:30.000Z,,
2588161,699266371952234500,2016-02-15T16:17:49.000Z,Disneyland 60th Hess truck is here https://t.co/4bhSJSRQBF,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
224206267,699336356842102784,2016-02-15T20:55:55.000Z,Super excited to see this come to DCA!! #disneyland #foodandwine #disney  https://t.co/bremhUWnnU,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,MouseChat,Mouse Chat,Orlando FL,"We are theme park fans, bringing you Disney & Universal news & reviews from the parks and resorts. Listen to our podcast at https://t.co/SjBxdPtQKZ",3045,296,2783,66,2010-12-08T12:20:02.000Z,,
380588949,699997629644730368,2016-02-17T16:43:34.000Z,"My friends are crazy. We just booked a weekend girls trip to #LAX. #Disneyland #disneyside #crosscountry #girlstrip 
#MCO ✈️ #LAX 👭👭",0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,howdairyyou,C A R L Y siceloff,"Orlando, FL","I eat & run for reasons bigger than me. Help me run the Chicago Marathon - link below. I am a dairy-free, plant-based, mother runner obsessed with Disney.",343,795,2457,39,2011-09-26T22:16:46.000Z,,
4882839742,700135418164088832,2016-02-18T01:51:06.000Z,This weekend: #Disneyland !!❤️❤️❤️,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,Shelbyintheskyw,Shelby,"Orlando, FL","",145,406,543,0,2016-02-06T19:33:38.000Z,,
4882839742,700368362849882113,2016-02-18T17:16:44.000Z,Tomorrow: Disneyland😍🎉,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,Shelbyintheskyw,Shelby,"Orlando, FL","",145,406,543,0,2016-02-06T19:33:38.000Z,,
144400018,701566715763806210,2016-02-22T00:38:34.000Z,@WDWParkHopper @dizwire We're just about finished with our first Disneyland trip. Our podcast @CentralFLSAS chronicled that.,0,1,1,0,55b4f9e5c516e0b6,,FALSE,en,JohnCFSS,John,"Orlando, FL","Theme park podcaster since ‘06. Loves Stitch, Bumblebee and space. All of my thoughts and tweets are not representative of any company. Loves @annmariecfss",1622,655,47923,68,2010-05-16T05:26:54.000Z,,
2899361715,701573072147628034,2016-02-22T01:03:49.000Z,Also for a classy #disneyland celebration those dancers are dressed a little too skankilly... #WonderfulWorldOfDisney #Disneyland60,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,SarahEileenArt,Sarah Eileen,"Orlando, FL",Artist who focuses on paint mostly. Magic maker @ WDW. I like pretty things. And cats. Etsy shop name: SarahEileenArt,47,15,688,0,2014-11-30T16:30:24.000Z,,
2899361715,701580812655919105,2016-02-22T01:34:35.000Z,I'm not crying.  #circleoflife #eltonjohn #Disneyland60 #disneyland,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,SarahEileenArt,Sarah Eileen,"Orlando, FL",Artist who focuses on paint mostly. Magic maker @ WDW. I like pretty things. And cats. Etsy shop name: SarahEileenArt,47,15,688,0,2014-11-30T16:30:24.000Z,,
19700923,701665926932996096,2016-02-22T07:12:47.000Z,Also take me back to Disneyland! (She says as she's going to Disney World on her off days this week) #worksatthemepark #playsatthemepark,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,katyxbeth,Katybeth,here and there.,is an engima.,330,1194,6086,4,2009-01-29T07:57:17.000Z,,
43793862,707231292535009280,2016-03-08T15:47:34.000Z,Missing Disneyland already! But I'm back to my Kingdom of Magic! See you again real soon California.,0,0,3,0,55b4f9e5c516e0b6,,FALSE,en,Marriiiahh,Mariah Lauren,"Florida, USA","",633,514,25864,8,2009-06-01T00:57:07.000Z,,
43793862,707748629981831168,2016-03-10T02:03:17.000Z,Okay in ready to go back to Disneyland now✨,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,Marriiiahh,Mariah Lauren,"Florida, USA","",633,514,25864,8,2009-06-01T00:57:07.000Z,,
2980620744,709666540128505857,2016-03-15T09:04:22.000Z,Looked them straight in the face and told them that's a $60 disneyland paris exclusive snowglobe and IT WILL be going on this plane with me,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,hecallsmePP,Kiki’s Delivery Intern,"Baltimore, MD",Virgo ✨ In love with the moon ✨ enjoys naps ✨ 21+,3908,2453,177870,57,2015-01-13T21:39:37.000Z,,
2980620744,709675661028409344,2016-03-15T09:40:37.000Z,And because i was so caught up in getting to my flight i left my disneyland paris blanket at tsa and no one was able to help me,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,hecallsmePP,Kiki’s Delivery Intern,"Baltimore, MD",Virgo ✨ In love with the moon ✨ enjoys naps ✨ 21+,3908,2453,177870,57,2015-01-13T21:39:37.000Z,,
90672822,711856260874944512,2016-03-21T10:05:32.000Z,"Off to see the original Mouse #Disneyland #DisneySide (@ Orlando International Airport (MCO) - @mco in Orlando, FL) https://t.co/pQFtHYs78F",0,1,3,0,55b4f9e5c516e0b6,Point,FALSE,en,DavePulver,David Pulver,"Orlando, FL",Father & Husband | Marketing and Sales Professional | Frequent Traveler | Sports Fan | Currently Engaged in Driving Success with HP's Partners,327,985,3898,15,2009-11-17T17:14:53.000Z,-81.30840898,28.43090203
2588161,712385145228042240,2016-03-22T21:07:08.000Z,@3OclockRadio or a first time visitor to disneyland would @drunkatsams suggest stay at a disney hotel or a good neighbor 1? #asksourboner,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,MrMonkeyPA,Mr. Monkey,,4th place #DrunkysAmazingRace winner and unofficial 4th host of @3OclockRadio and a first time caller to @BYOCBShow,571,418,15518,15,2007-03-28T01:00:54.000Z,,
812727092,714177557814444034,2016-03-27T19:49:33.000Z,"So close, and yet still unable to buy Shanghai Disneyland tickets. https://t.co/QrxCvu05WA",1,1,8,0,,,FALSE,en,bioreconstruct,bioreconstruct,,They asked before boarding a futuristic ride at the Toronto CN Tower: Are you a bioreconstruct?,37527,60,44529,322,2012-09-09T08:59:56.000Z,,
208236769,714184290070892544,2016-03-27T20:16:18.000Z,"""John: All major theme parks have delays. When they opened Disneyland in 1956, nothing… https://t.co/G3UQuMGIgO",1,0,1,0,55b4f9e5c516e0b6,Point,FALSE,en,Officialswagel,Andy Swagg,,"“All our dreams can come true, if we have the courage to pursue them.” -Walt Disney",573,383,2045,1,2010-10-26T22:30:48.000Z,-81.467,28.4752
812727092,714186826437824513,2016-03-27T20:26:23.000Z,Success! Someone's going to Shanghai Disneyland! https://t.co/LykocaSfOn,7,4,56,0,,,FALSE,en,bioreconstruct,bioreconstruct,,They asked before boarding a futuristic ride at the Toronto CN Tower: Are you a bioreconstruct?,37527,60,44529,322,2012-09-09T08:59:56.000Z,,
144400018,714231733923749888,2016-03-27T23:24:49.000Z,How are you guys already heading to Shanghai Disneyland? Where is all this money you guys have?,1,3,10,0,55b4f9e5c516e0b6,,FALSE,en,JohnCFSS,John,"Orlando, FL","Theme park podcaster since ‘06. Loves Stitch, Bumblebee and space. All of my thoughts and tweets are not representative of any company. Loves @annmariecfss",1622,655,47923,68,2010-05-16T05:26:54.000Z,,
2826325817,714645376578543616,2016-03-29T02:48:29.000Z,We hope to have more videos from the Disneyland Resort when we do return.,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,CentralFLSAS,CFSAS,"Orlando, FL",Central Florida Sights and Sounds brings you the best in Central Florida's shows and attractions.,295,188,2776,7,2014-10-12T22:27:08.000Z,,
85976743,715704698469236736,2016-04-01T00:57:51.000Z,Per @DisneyMoi: Ortensia will be making her debut at Disneyland Paris' 25th Anniversary next year!,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,AlexFarnworth,Alex Farnworth,"Orlando, FL","Disney blogger, Executive Producer at @mynews13, former @7news writer & Disney CM (and created the Awkward Olaf™️ during my CP).",746,2140,20582,5,2009-10-29T02:36:38.000Z,,
74866860,718187262484226048,2016-04-07T21:22:41.000Z,✨Throwback to the day I boarded the Disneyland RailRoad and woke up in.... Hogwarts??? 😱🚂🛤✨ #Tbt… https://t.co/RWYT2eYzdE,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,my_disney_life,My Disney Adventures,"WA, USA",DLR/WDW Annual Passholder and DVC Member. Capturing Disney memories through the lens of my camera is my passion!,169,114,1364,10,2009-09-16T23:11:44.000Z,-81.4734,28.4728
3411209653,718299553959669762,2016-04-08T04:48:53.000Z,Dreams don't only come true in Disneyland...😝👓⚡️ @ Diagon Alley https://t.co/Nps90R9VO0,0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,mfmontovino,mads,,Graphic Design | Whitworth '20,129,142,403,2,2015-09-01T04:49:17.000Z,-81.4626641,28.4762078
79822770,718626566985629698,2016-04-09T02:28:19.000Z,"Goals for traveling: Disneyland, NYC, that's all I got so far...",0,0,2,0,55b4f9e5c516e0b6,,FALSE,en,Iamstephysue,steph 🐊,,🖤🌴🧜‍♀️🐶,312,249,12701,2,2009-10-04T20:29:12.000Z,,
