user_id,id,created_at,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.place_id,geo.coordinates.type,possibly_sensitive,lang,user_username,user_name,user_location,user_description,user_public_metrics.followers_count,user_public_metrics.following_count,user_public_metrics.tweet_count,user_public_metrics.listed_count,user_created_at,tweet_lon,tweet_lat
224390192,682787661464092672,2016-01-01T04:57:18.000Z,6 mins and counting it's getting close! 2016 is nearly here! Universal Disney! #Happy2016 https://t.co/gWJovlY6kE,0,0,2,0,55b4f9e5c516e0b6,,FALSE,en,Marv700,Marvin Johnson,"Virginia, USA",Ex @LutonTown player now living the dream in Falls Church Virginia US! Co-founder and co-host of @mybestelevenpod.,3255,619,5894,34,2010-12-08T21:53:39.000Z,,
881135778,682806921406091264,2016-01-01T06:13:50.000Z,umf whatta night God bless Disney!!!!! https://t.co/jIOTO4ntAc,1,0,11,0,55b4f9e5c516e0b6,,FALSE,en,Hannah1010m,Hannah Miller,,"",713,558,2402,3,2012-10-14T22:57:26.000Z,,
1549250166,682818830289223681,2016-01-01T07:01:09.000Z,I wish I could've taken X to Disney world bc I would luv to sit on his shoulders during parades😍😍😍😍,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,jcambraaa,J.,SJ,virgo🌻✨ | ig: janaecambra,1512,942,76056,3,2013-06-26T22:56:01.000Z,,
1632033504,682821354022940672,2016-01-01T07:11:11.000Z,I can't believe i was at disney for 2015 years,1,0,13,0,55b4f9e5c516e0b6,,FALSE,en,ShelbyJoSteward,Shelby,"Edmond, OK",she/her . uco psych . drumming @madisonscouts,475,530,5462,5,2013-07-30T05:04:57.000Z,,
308775675,682833710081773568,2016-01-01T08:00:17.000Z,"Took me 2 1/2 hours to get from Disney to the hotel (less than 5 miles)
Amazing!",0,3,2,0,55b4f9e5c516e0b6,,FALSE,en,umanamd,Manrique Umana McDermott,"San Jose, Costa Rica",EM Physician/Emergenciólogo Recovering PD - ACEP #SoMe Team - English Tweets en español #FOAMed #LifeLongLearner #MedEd #GlobalSGEM #Medutopia #EMRAPGO #HSJD,8963,2018,37571,200,2011-06-01T00:09:03.000Z,,
544436096,682957070094721024,2016-01-01T16:10:28.000Z,"Rumbo a la Magia (@ Disney's Magical Express Welcome Center in Orlando, FL) https://t.co/9gCAOCdqum",0,0,0,0,55b4f9e5c516e0b6,Point,FALSE,en,danisanchez79,daniel sanchez,Mexico D.F.,Lic. Comunicación UNAM//Especialidad en Mercadotecnia Tec de Monterrrey//Digital Marketing University of San Diego,99,142,967,3,2012-04-03T17:11:24.000Z,-81.30928874,28.43031707
14132674,682964055754162176,2016-01-01T16:38:14.000Z,When Disney calls you and forces you to apologize https://t.co/2SbjebFpk0,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,webjac,Jaime Creixems,Madrid,human • ux designer • product lead • podcaster • engineer • maker | talking about design • remote work • curiosity • stoicism,1869,423,68723,186,2008-03-12T15:07:13.000Z,,
12993142,683008302532440064,2016-01-01T19:34:03.000Z,Disney should loan out characters.  Kylo Ren as a sideline reporter might elevate sports journalism to the next level.  Think about it.,0,0,0,0,55b4f9e5c516e0b6,,FALSE,en,turtleshark,Tane Hopu,Orlando,I'm a Florida native.  Parents came here in 1971 to open Poly Luau @ Disney.  I'm better at my passion than I am my work.  Sometimes they crossover.,164,599,2513,26,2008-02-02T22:54:11.000Z,,
3260102160,683080022383538176,2016-01-02T00:19:03.000Z,love Disney😻,0,0,1,0,55b4f9e5c516e0b6,,FALSE,en,deaacam_,🏄🏽‍♀️,Connecticut,that bitch.,1067,311,4618,3,2015-06-29T17:52:26.000Z,,
1157852256,683088324748275713,2016-01-02T00:52:02.000Z,Great trip to Disney! Guys learned a lot and had a blast. Blessed to coach them. Wheels up back to  Pittsburgh.🏀✈️🌴 https://t.co/tiDHriAkUL,3,0,21,0,55b4f9e5c516e0b6,,FALSE,en,joeurmann,Joe Urmann,"Pittsburgh, PA","Husband, Father, Teacher - Head Boy's Basketball Coach - Peters Township High School",513,571,759,8,2013-02-07T18:08:15.000Z,,
